smiles,yield
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,52
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,39
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,32
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,22
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,12
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,23
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,22
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,13
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,30
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,13
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,32
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,27
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,15
C=CC(CCCCCCC)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,30
C=CC(CCCCCCC)O.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,9
C=CC(CCCCCCC)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,32
C=CC(CCCCCCC)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,28
C=CC(CCCCCCC)O.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,13
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,28
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,9
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,36
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,30
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,16
C=CC(CCC=C(C)C)(O)C.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,0
C=CC(CCC=C(C)C)(O)C.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,1
C=CC(CCC=C(C)C)(O)C.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,1
C=CC(CCC=C(C)C)(O)C.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,2
C=CC(CCC=C(C)C)(O)C.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,6
C=CC(CCC=C(C)C)(O)C.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,0
C=CC(CCC=C(C)C)(O)C.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,1
C=CC(CCC=C(C)C)(O)C.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,1
C=CC(CCC=C(C)C)(O)C.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,2
C=CC(CCC=C(C)C)(O)C.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,9
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,7
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,0
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,10
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,46
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,55
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,62
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,60
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,52
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,75
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,79
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,86
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,82
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,77
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,74
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,79
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,84
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,86
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,78
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,71
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,77
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,82
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,74
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,83
c1(ncc(n1CCO)[N+](=O)[O-])C.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,25
c1(ncc(n1CCO)[N+](=O)[O-])C.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,30
c1(ncc(n1CCO)[N+](=O)[O-])C.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,37
c1(ncc(n1CCO)[N+](=O)[O-])C.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,17
c1(ncc(n1CCO)[N+](=O)[O-])C.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,71
c1(ncc(n1CCO)[N+](=O)[O-])C.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,32
c1(ncc(n1CCO)[N+](=O)[O-])C.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,38
c1(ncc(n1CCO)[N+](=O)[O-])C.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,37
c1(ncc(n1CCO)[N+](=O)[O-])C.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,44
c1(ncc(n1CCO)[N+](=O)[O-])C.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,79
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,38
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,42
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,47
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,49
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,87
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,23
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,28
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,28
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,29
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,51
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,2
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,5
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,13
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,1
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,5
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,13
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,1
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,3
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,9
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,0
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,2
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,7
O1CCC(C1=O)O.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,58
O1CCC(C1=O)O.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,63
O1CCC(C1=O)O.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,55
O1CCC(C1=O)O.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,40
O1CCC(C1=O)O.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,74
O1CCC(C1=O)O.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,63
O1CCC(C1=O)O.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,72
O1CCC(C1=O)O.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,64
O1CCC(C1=O)O.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,37
O1CCC(C1=O)O.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,92
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,79
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,80
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,81
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,43
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,84
O1CCC(C1=O)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,75
O1CCC(C1=O)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,65
O1CCC(C1=O)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,49
O1CCC(C1=O)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,44
O1CCC(C1=O)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,79
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,32
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,49
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,40
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,36
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,31
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,43
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,53
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,42
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,12
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,31
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,41
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,51
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,53
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,14
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,42
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,35
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,44
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,54
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,11
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,43
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,2
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,3
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,3
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,3
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,3
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,5
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,8
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,8
